time,NL10636,NL10639,NL10643
2018-02-18,41.45041666666666,52.6225,37.70291666666666
2018-02-19,49.32583333333334,53.36375,44.9475
2018-02-20,34.100833333333334,44.96875,34.151666666666664
2018-02-21,25.828333333333337,32.301818181818184,25.377499999999998
2018-02-22,19.743333333333336,30.98818181818182,20.888333333333332
2018-02-23,14.869166666666667,22.089166666666667,15.279583333333335
2018-02-24,8.572083333333333,12.227083333333335,9.217083333333333
2018-02-25,7.3254166666666665,12.013529411764706,7.571249999999999
2018-02-26,11.898750000000001,16.06,12.294583333333334
2018-02-27,16.955416666666665,25.12857142857143,17.7675
2018-02-28,15.503750000000002,18.31625,16.888749999999998
2018-03-01,13.601249999999999,15.029583333333335,15.068333333333333
2018-03-02,20.76125,24.050416666666667,21.59
2018-03-03,28.96541666666667,33.544999999999995,27.64708333333333
2018-03-04,24.75208333333333,27.1975,20.18958333333333
2018-03-05,43.194583333333334,43.43875,36.76125
2018-03-06,57.94291666666666,58.91416666666667,54.17916666666667
2018-03-07,36.37708333333333,39.36958333333333,30.144166666666667
2018-03-08,27.22875,27.217916666666667,23.362916666666663
2018-03-09,37.16125,41.206250000000004,27.572083333333335
2018-03-10,23.86708333333333,29.9175,20.43625
2018-03-11,27.62625,33.107499999999995,25.258333333333336
2018-03-12,29.34,38.57047619047619,23.726250000000004
2018-03-13,26.627083333333335,28.157916666666665,21.690416666666664
2018-03-14,28.89375,34.31,23.432083333333328
2018-03-15,28.90041666666667,33.66291666666667,24.100416666666664
2018-03-16,14.11125,18.27125,15.512916666666667
2018-03-17,6.247916666666666,8.471666666666666,6.395416666666667
2018-03-18,7.728333333333334,11.032916666666667,8.263333333333334
2018-03-19,16.095833333333335,22.942083333333333,16.861250000000002
2018-03-20,14.54875,21.485833333333332,14.752083333333333
2018-03-21,35.535,37.01333333333333,26.495
2018-03-22,29.56916666666667,28.549166666666665,21.650000000000002
2018-03-23,26.445833333333336,34.03125,21.28291666666667
2018-03-24,22.584166666666665,33.29416666666666,21.995416666666667
2018-03-25,20.806250000000002,28.927083333333332,19.8125
2018-03-26,35.760416666666664,31.969166666666666,29.03
2018-03-27,32.54666666666666,38.959583333333335,24.715833333333336
2018-03-28,36.40416666666666,39.919999999999995,27.72458333333334
2018-03-29,34.7575,38.00208333333333,24.50708333333333
2018-03-30,22.56125,29.5575,17.200833333333332
2018-03-31,23.633333333333336,31.144583333333333,18.895833333333332
2018-04-01,22.82166666666667,31.28791666666667,17.72791666666667
2018-04-02,17.375,23.63416666666667,15.140833333333333
2018-04-03,22.665833333333335,28.682083333333335,21.28833333333333
2018-04-04,30.288750000000004,36.03875,27.0525
2018-04-05,34.52166666666667,35.33708333333333,25.325416666666666
2018-04-06,27.99208333333333,32.68625,22.57041666666667
2018-04-07,45.27,49.1025,44.177083333333336
2018-04-08,13.737499999999999,21.840833333333332,12.089999999999998
2018-04-09,20.387916666666666,29.826249999999998,20.53
